Gene,Method,Sequences,Codons,LRT p-value,cAIC,CV(omega),CV(alpha),w1,p1,w2,p2,w3,p3,SRV1,SRV_p1,SRV2,SRV_p2,SRV3,SRV_p3,DH_Rate,TH_Rate,TH_Rate_SI,NUM_ER_SITES,ER_SITES,WD_unweighted(omega),WD_weighted(omega),WD_unweighted(srv),WD_weighted(srv),ΔcAIC,RelativeSupport,ER_Sites_Intersection
Passeriformes-ND6,BUSTEDS-MH,24,175,0.3269674795143829,10650.85982066708,1.384708980607418,0.9841603182216203,0.04453751553308381,0.7930474107340957,0.04508981965734361,0.2056650959753381,6.354397709781083,0.001287493290566204,0.2463556971157232,0.4009083958366594,0.8210649279696047,0.4736267945477912,4.083659667473472,0.1254648096155493,0.08512932217365349,0.0,0.0,0.0,,0.33918026618876657,0.007808891227593512,0.01700638889373879,0.02874451354534809,,,
Pleuronectiformes-ATP6,BUSTEDS,12,232,0.248856812964194,8472.049296554986,1.3521672379478173,1.031080782091124,0.0001276241075950783,0.6354167394577991,0.05159290923160223,0.3284003812032536,1.703072585763642,0.03618287933894729,0.003209144435818689,0.02318262344513302,0.2937063674984183,0.2245589933060086,1.24155638301605,0.7522583832488584,,,,1.0,35,,,,,,,
Pleuronectiformes-ATP6,BUSTEDS-MH,12,232,0.3139928887052506,8467.67550030233,1.3443982784580486,1.0239446920699273,0.0,0.6210860711446753,0.05203984531982219,0.343404648417123,1.515368831669696,0.03550928043820173,0.002120016665460204,0.02099951944494966,0.3057891382607055,0.2396389463475265,1.25334690932325,0.7393615342075238,0.1081750371665719,0.0,30.09691036208782,0.0,,0.06275943809658699,0.008747335443387379,0.008320808279948565,0.024182640106453553,4.373796252655666,0.11226443920069396,
Pleuronectiformes-ATP8,BUSTEDS,12,56,0.5,1959.886997466849,1.3927099908607201,0.6397745231595727,0.001504761669698098,0.2595268427726345,0.008749251000451,0.5724365722831628,1.0,0.1680365849442027,0.1277017160056964,0.1871923699427669,0.7355465807369861,0.007671077071796535,1.205326941157967,0.8051365529854365,,,,,,,,,,7.037844647348038,0.02963135097279965,
Pleuronectiformes-ATP8,BUSTEDS-MH,12,56,0.5,1966.924842114197,1.3873282729229006,1.076155381326111,0.001631717321819215,0.1858628858181663,0.01122828753576419,0.6474190911603043,1.0,0.1667180230215295,0.008570590756476894,0.04000642405822927,0.2384221686822601,0.1814833335858113,1.228484121730105,0.7785102423559594,0.0,0.0,0.0,,,0.0008686640624781022,0.003462717641828846,0.21313757262536115,0.06864919363091984,,,
Pleuronectiformes-COX1,BUSTEDS,12,523,0.5,14109.00451973929,0.9703594720292219,0.9517320120248234,0.004196730348286366,0.9685310936816277,0.2907402594510421,0.03146890631837229,1.002205870165022,0.0,0.10238403876638,0.04433419392970794,0.7341038494858712,0.8141934175008211,2.811561804947492,0.141472388569471,,,,,,,,,,0.12487641866937338,0.939471111565048,
Pleuronectiformes-COX1,BUSTEDS-MH,12,523,0.5,14109.12939615796,1.1965886369682635,1.3760119403005486,0.002226726731041771,0.9280073495081479,0.11609103446262,0.07199265049185206,1.001561938629938,0.0,0.1098571997213213,0.1116878430122413,0.5603379007723109,0.8746665404479836,36.46749648305462,0.01364561653977503,0.06850388438447362,0.0,1.558554360716332,,,0.05908772004691694,0.011858574089496407,11.279057929258542,0.9191745909444218,,,
Pleuronectiformes-COX3,BUSTEDS,12,262,0.5,7587.153445825782,0.9257968598255486,1.0825531737520755,0.004890058358913802,0.9490165404377786,0.3366300545524887,0.05098345956222139,1.002105710990504,0.0,0.0,0.01838822738132235,0.5897536067705892,0.8052069339524804,2.976824844915449,0.1764048386661971,,,,,,,,,,4.816196206764289,0.08998627652068121,
Pleuronectiformes-COX3,BUSTEDS-MH,12,262,0.5,7591.969642032546,1.3308244718598907,1.0006100836952112,0.0,0.7949285841179383,0.0413732035285901,0.1885401901934214,1.0,0.01653122568864025,0.0,0.01797413848769639,0.4394866771275655,0.5099893237279207,1.643657693080281,0.4720365377843829,0.0,0.0,0.0,,,0.10075087345777214,0.030647436814327165,0.4944780271593972,0.623498884590457,,,
Pleuronectiformes-CYTB,BUSTEDS,12,381,0.5,11950.10840275176,0.9462058958346695,1.3648265073440438,0.002443654696148606,0.9418565586719956,0.3183657883094211,0.05814344132800439,1.00235319967448,0.0,0.1256040815808326,0.2128784487629974,0.4986924118746268,0.7644673227674526,26.13320271578822,0.02265422846955003,,,,,,,,,,6.380584709229879,0.04115983591192659,
Pleuronectiformes-CYTB,BUSTEDS-MH,12,381,0.5,11956.48898746099,0.9380175530621648,1.3578558782266725,0.002685178713175708,0.9439385728917284,0.3268008927872227,0.05606142710827156,1.002317413167254,0.0,0.1292777425473479,0.2219626982361406,0.4992730167534049,0.7521029888457321,22.97344206391557,0.0259343129181272,0.0,0.0,0.0,,,0.0029041383340182416,0.0013576164924200339,1.0546716392393143,0.14987558946365045,,,
Pleuronectiformes-ND1,BUSTEDS,12,325,0.5,10933.90304987204,1.228610733646718,0.8522261923018978,0.00132901453050033,0.8002395317090045,0.09736456140248297,0.1997604682909954,1.001691323334957,0.0,0.06636487079677156,0.0,0.6015551118154928,0.621598525561277,1.654523757816448,0.378401474438723,,,,,,,,,,4.071115533750344,0.130607613583477,
Pleuronectiformes-ND1,BUSTEDS-MH,12,325,0.5,10937.97416540579,1.2399805309933059,0.634192876301575,0.0007558027935339982,0.7952340548684138,0.09128342317777577,0.2047659451315862,1.002520433616728,0.0,0.3737425102251817,0.0892001628482899,0.6531338686639971,0.5630681567630956,1.72231423667548,0.3477316803886144,0.0,0.0,0.5104504620888607,,,0.0024944867478148484,0.002120873222588665,0.14224895837864882,0.10206668564983,,,
Pleuronectiformes-ND2,BUSTEDS,12,372,0.5,13806.41244061707,1.414196030388262,1.0627956165326027,0.0,0.6104388704060002,0.0826390755249238,0.388832018097628,9998.990001009473,0.0007291114963717647,0.4665207049526285,0.2212536575505626,0.9893147540138915,0.7586259468984146,7.269277847490837,0.02012039555102284,,,,1.0,203,,,,,4.073411804140051,0.13045774443709013,
Pleuronectiformes-ND2,BUSTEDS-MH,12,372,0.5,13810.48585242121,1.2870504656217114,1.0930340877341516,0.0,0.6008078145618531,0.06492550519763404,0.3865677964833513,1.0,0.01262438895479568,0.3725630334655253,0.1337118762971364,0.9593526770123516,0.8477389101862318,7.380544988547602,0.01854921351663186,0.1183779325307722,0.0,0.9012384591511003,,,3332.669238193267,7.307863909702793,0.07839562984846941,0.09041461329918762,,,
Pleuronectiformes-ND3,BUSTEDS,12,118,0.5,4179.441624328298,1.310256007198426,0.2613843847415257,0.0,0.7185238507297826,0.05226848280447313,0.256691182202151,1.0,0.02478496706806638,0.5833745096714845,0.1895694901275505,1.095200407091901,0.1224665982907489,1.097854859288332,0.6879639115817006,,,,,,,,,,,,
Pleuronectiformes-ND3,BUSTEDS-MH,12,118,0.5,4179.050930537202,1.2814463409436927,1.0100257774388761,0.0,0.722271030662959,0.0680427732979475,0.2657181402666932,1.0,0.01201082907034787,0.09972646323817844,0.009309867967066584,0.8497884381064535,0.9376759115159544,3.814927570848061,0.05301422051697899,0.001875878415685737,0.0,66.10372513728916,,,0.005258096831158123,0.01609082180213852,1.1487109089928276,0.3841343319385424,0.39069379109605507,0.8225492698791819,
Pleuronectiformes-ND4,BUSTEDS,12,461,0.5,15734.90359737683,1.2277738231015032,0.8971780929441018,0.001152899380657319,0.7827196970176926,0.09789816043887466,0.2116456247838216,1.0,0.005634678198485787,0.1003346029526118,0.05192411525502245,0.830335932565019,0.8334808614798417,2.641660148014134,0.1145950232651358,,,,,,,,,,0.8989668681697367,0.6379576136785378,
Pleuronectiformes-ND4,BUSTEDS-MH,12,461,0.5,15735.802564245,1.2349568228714511,0.9285165401600486,0.001068405797996156,0.764902060112762,0.09390934452554306,0.235097939887238,1.002327368821858,0.0,0.1056962531863198,0.05070771362789441,0.8287129152057376,0.8497335661836429,2.917426050996302,0.09955872018846262,0.3000576626877837,0.0,0.0,,,0.002133559439283557,0.007667074674005808,0.09425019019171912,0.05722555592266722,,,
Pleuronectiformes-ND4L,BUSTEDS,12,99,0.4361991797581005,3223.541475260318,1.37468585780909,1.0852638944225803,0.002185363887259671,0.7328148851905995,0.05656083235273657,0.2651175984157753,3.080967989115273,0.002067516393625264,0.0,0.0285539287585596,0.2165270976190569,0.08226979134424502,1.104602521529323,0.8891762798971954,,,,0.0,,,,,,5.431099684548371,0.06616856073107222,
Pleuronectiformes-ND4L,BUSTEDS-MH,12,99,0.478767110783814,3228.972574944866,1.3679852125458136,1.0487656294215646,0.003729745259906928,0.7516308451470322,0.0604356057468991,0.247061242120988,2.867235484953346,0.001307912731979841,0.0,0.02889776118466336,0.2471003273603342,0.077174371690227,1.097325884521543,0.8939278671251096,0.0,1.921413262476568,16.73721215877982,0.0,,0.07305055297624566,0.005654127235077841,0.012616622249685738,0.013089324124063821,,,
Pleuronectiformes-ND5,BUSTEDS,12,624,0.5,22365.65844312635,1.257229481877484,1.1975633413900968,0.002226227986544792,0.6921100177597165,0.1146469952333989,0.3041062669776222,1.431371420309912,0.003783715262661333,0.2445290360600585,0.289849608890131,0.8134330464004408,0.6682915468360412,9.209832053348155,0.04185884427382773,,,,0.0,,,,,,,,
Pleuronectiformes-ND5,BUSTEDS-MH,12,624,0.5,22350.9682482775,1.2473022032420942,1.2113891399270609,0.002587320768400046,0.6940814303280154,0.1087234726373118,0.3008640476796396,1.274032159584587,0.005054521992345028,0.2442483642867514,0.3091963484571951,0.8053815659710065,0.6500583928540525,9.840022229314688,0.04074525868875241,0.0,0.0,24.02911095561389,0.0,,0.05454129203442246,0.004321688198458308,0.21284077605642474,0.05135452348573384,14.690194848852116,0.0006457504530339924,
Pleuronectiformes-ND6,BUSTEDS,12,179,0.5,6577.76937364921,1.249453895318635,0.4756421455966815,0.0009598315698978019,0.6476242905397191,0.09528842886220824,0.3523757094602809,1.116195086187546,0.0,0.4439937836475454,0.5935209727423709,1.811756194513592,0.3816611714115538,1.81334706780737,0.02481785584607524,,,,,,,,,,6.349011522300316,0.041814765460259626,
Pleuronectiformes-ND6,BUSTEDS-MH,12,179,0.5,6584.11838517151,1.2533352456787334,0.47419465719014786,0.001019917256964013,0.6328000180472939,0.09253092238895574,0.3671999819527061,1.114171320854378,0.0,0.4467477521860011,0.593872597135691,1.809010539459298,0.406127402864309,1.813109180410069,0.0,0.0,0.0,0.0,,,0.0016137858311622566,0.002367175326443883,0.0019125036633502919,0.0032690761716923874,,,
Salmoniformes-ATP6,BUSTEDS,17,232,0.08852155872325457,6127.691810434755,1.4142135623730947,1.0904704770968445,0.0,0.04416986131830466,0.0,0.9508902690540867,8.615281437390312,0.004939869627608654,0.3005982847329603,0.3433167119999085,1.222663926149935,0.6433652299181923,8.27298744418928,0.01331805808189916,,,,1.0,185,,,,,,,613|2|27
Salmoniformes-ATP6,BUSTEDS-MH,17,232,0.05421318856854701,6127.16272840758,1.4142135623730951,0.9600352170811339,0.0,0.09734979562356871,0.0,0.8973660246517045,5.971260006471792,0.005284179724726837,0.0,0.02425737652022359,0.481699970842689,0.4882920591639387,1.56895854744047,0.4874505643158377,0.4724447388845251,0.0,0.0,1.0,185,0.8813404769728401,0.015117086274087099,2.5818637122630057,0.4439434406244689,0.5290820271748089,0.7675581679079962,
Salmoniformes-COX1,BUSTEDS,17,527,0.5,12375.76833529877,0.9787418039326964,0.9653578503267012,0.0,0.9869029568046228,0.514308989096043,0.01309704319537719,1.784437170115923,0.0,0.0,0.0536692962009589,0.5098838548304434,0.5081111627043533,1.690756007427409,0.4382195410946878,,,,,,,,,,6.072727270800897,0.04800915124057731,458|459
Salmoniformes-COX1,BUSTEDS-MH,17,527,0.5,12381.84106256957,0.8108670019369659,0.9650790143228536,0.0,0.9868402700678732,0.5113235585513577,0.01315972993212677,1.001563108551341,0.0,0.0,0.05401559349612492,0.5105064560677738,0.5080594812423258,1.691231332212955,0.4379249252615492,0.0,0.0,0.0,,,0.26195316403642244,7.115351810931079e-05,0.00036597534095879813,0.0010485832093236201,,,
Salmoniformes-COX2,BUSTEDS,17,235,0.2484010510608974,4775.773288319361,1.4090488418273281,1.1402741121769309,0.009259626163650891,0.9722130483997058,0.009956721448699711,0.0270561479445319,7.873562358761827,0.0007308036557623043,0.04961185813483097,0.2601415441934326,0.9491873293378531,0.6883091818531376,6.474573062544381,0.0515492739534298,,,,1.0,129,,,,,4.581020419453125,0.10121480789836676,
Salmoniformes-COX2,BUSTEDS-MH,17,235,0.5,4780.354308738814,1.3894478463052764,1.1340310259910609,0.002526195528559289,0.0,0.009316554751176353,1.0,1.001562523590383,0.0,0.04910073005437428,0.2546327904363406,0.9593580427845015,0.6949261183783504,6.360179285335232,0.05044109118530904,0.7987631287850959,0.0,0.0,,,2.2931244775013533,0.005819886743880726,0.04169187291208449,0.024024326328028565,,,
Salmoniformes-COX3,BUSTEDS,17,267,0.5,6075.151439246547,1.4097857675532062,0.9458044776924558,0.0,0.1152802732861503,0.002092746691916251,0.8721074438361969,1.0,0.01261228287765279,0.0,0.09677378589630097,0.7253053550424919,0.6774025003849796,2.252537302549172,0.2258237137187194,,,,,,,,,,6.181015929814748,0.04547884687797026,
Salmoniformes-COX3,BUSTEDS-MH,17,267,0.5,6081.332455176362,1.3467464342923836,0.9438083419542572,0.0,0.9178550750441431,0.03589096362824783,0.07133286347515042,1.083098476462713,0.01081206148070643,0.0,0.09643125440079299,0.7232201633940019,0.6737708476877611,2.231157648111822,0.2297978979114459,0.0,0.0,0.0,0.0,,0.038965564466348176,0.006663740635243469,0.007821615361946737,0.012464520127691989,,,
Salmoniformes-CYTB,BUSTEDS,17,388,0.5,9621.085184834637,1.4142135623730951,1.0261621942538313,0.0,0.07784965954828539,0.0,0.9125556239151951,1.0,0.009594716536519544,0.0,0.07021665125696216,0.9221235124768751,0.8797516883684818,3.772816684496638,0.050031660374556,,,,,,,,,,6.082902991935043,0.047765507710861424,507|191
Salmoniformes-CYTB,BUSTEDS-MH,17,388,0.5,9627.168087826572,1.4142135623730951,1.0284246774329855,0.0,0.3623139336923249,0.0,0.6281525487584004,1.0,0.009533517549274647,0.0,0.07003752621457247,0.9221850054658791,0.8805432389203592,3.803705761866329,0.04941923486506828,0.0595019164328773,0.0,0.0,,,0.0,6.119898724488149e-05,0.010316856786231622,0.003491599116784555,,,
Salmoniformes-ND1,BUSTEDS,17,332,0.5,9106.044895331494,0.9009484138973062,0.813464838863721,0.0,0.9530372764765164,0.3747628278945747,0.04696272352348363,1.002678930991552,0.0,0.08123388993996472,0.05259202065937159,0.6587230790842928,0.5729815262873468,1.651303173923007,0.3744264530532816,,,,,,,,,,8.920612002821144,0.011558825729269525,
Salmoniformes-ND1,BUSTEDS-MH,17,332,0.5,9114.965507334315,1.402693139512997,0.8045009754413719,0.00272714376012702,0.700631706488647,0.002733290078721322,0.2800852820518082,1.0,0.01928301145954478,0.0814980932569532,0.05255327409559853,0.6565682446955327,0.5538967555538168,1.606012032645397,0.3935499703505848,0.0,0.0,0.0,,,0.12581187085584417,0.02495474706742487,0.015903392994452897,0.03630334733514455,,,
Salmoniformes-ND2,BUSTEDS,17,357,0.07178574938601018,10748.65034561808,1.3963329493552978,0.9361303999420554,0.00925345983232409,0.7402858760701532,0.1012229187121255,0.2576799005599426,12.97680656032814,0.002034223369904299,0.0,0.0154570639507002,0.5880063601623433,0.6277596321394324,1.768225521584989,0.3567833039098673,,,,3.0,48|182|278,,,,,6.10673178261095,0.04719978736849813,
Salmoniformes-ND2,BUSTEDS-MH,17,357,0.0717950488502404,10754.75707740069,1.3968138323716706,0.9361044456252401,0.008471185714777845,0.7201573972281222,0.09619846070296811,0.277745525092134,12.63768617218843,0.002097077679743814,0.0,0.01545806792431801,0.5875851957117474,0.6271045741953312,1.766806468648701,0.3574373578803507,0.0,0.0,0.0,3.0,48|182|278,0.11497570675547122,0.005085634498573796,0.0006134057956279267,0.00154199778272336,,,
Salmoniformes-ND4,BUSTEDS,17,471,0.437299183828356,13052.35936463109,1.3665195975678912,0.891534825689111,0.01400103950975575,0.9463205906075342,0.05160166546862131,0.05143051008462629,2.846671456717425,0.002248899307839557,0.02793082400770878,0.02975146755244873,0.6223318034463817,0.6177864811732708,1.744019930089197,0.3524620512742804,,,,0.0,,,,,,5.523138350021327,0.06319253037959216,
Salmoniformes-ND4,BUSTEDS-MH,17,471,0.4259651599953674,13057.88250298111,1.41323304564414,0.8865166910115313,0.01703592965204326,0.0009237197317917777,0.01773471078776411,0.9988686597350379,75.19052771560132,0.0002076205331703108,0.03895412868210486,0.03463643976806401,0.6516367366483341,0.6545617966009941,1.84076900952143,0.3108017636309419,0.0,0.5897255348793543,62.41847416108885,0.0,,24.126919367902346,0.02606911782768277,0.045692439102860485,0.09671756357585784,,,
Salmoniformes-ND5,BUSTEDS,17,625,5.000222956241807e-07,17422.83208859041,1.3870195086081987,0.8579557369639438,0.01104534131912655,0.9531030034086664,0.2660740483886543,0.04232493938492807,21.28007631576196,0.004572057206405541,0.1059521691140038,0.1228794496051726,0.7307795010401082,0.6322026186293397,2.143493282800026,0.2449179317654878,,,,11.0,205|520|521|524|525|526|573|575|576|577|578,,,,,6.575375101831014,0.03734009670897225,
Salmoniformes-ND5,BUSTEDS-MH,17,625,1.822968856035612e-06,17429.40746369224,1.4106546429296267,0.8576753999570634,0.008191998848342116,0.01952621504158689,0.01891436507219881,0.9750258131086422,16.12877989903994,0.005447971849770883,0.1075372547314753,0.1240369111540702,0.7403742626951962,0.6395628129187951,2.170663985118473,0.2364002759271347,0.0,0.6404246645546237,0.0,12.0,205|490|520|521|524|525|526|573|575|576|577|578,1.80043648083642,0.05509297897293721,0.012783516530335453,0.0253453276985022,,,
Salmoniformes-ND6,BUSTEDS,17,177,0.008222628458152248,4900.438974830899,1.414140911428313,0.8013325835841771,0.0,0.5842787243481922,0.04227684485891804,0.415352159672556,1234.380254349991,0.000369115979251771,0.509535614446984,0.6029621570786143,0.6958337106014798,0.2125917658772073,2.953929941163842,0.1844460770441784,,,,1.0,119,,,,,11.055747751662238,0.003974430244639527,
Salmoniformes-ND6,BUSTEDS-MH,17,177,0.5,4911.494722582561,1.3222454864727513,0.6622790739604593,0.01676094108260777,1.0,0.03663981184979848,0.0,1.176350137549803,0.0,0.5638660282093094,0.8108307686118715,1.056980593088427,0.0,2.869388805831912,0.1891692313881285,0.0,0.740849716814756,0.0,,,411.07543406217764,0.4760144366364376,0.1666728105270675,0.08605043933391562,,,
Scorpaeniformes-ATP6,BUSTEDS,9,228,0.5,6244.550995498394,1.272092461349244,0.9302835817791019,0.00206863445030966,0.8751689978433554,0.07168826847072127,0.1248310021566446,1.008553716415072,0.0,0.0,0.02521652156519276,0.5036780020219908,0.4563264681887429,1.485481690887772,0.5184570102460643,,,,,,,,,,9.942527268117374,0.0069343799773895695,
Scorpaeniformes-ATP6,BUSTEDS-MH,9,228,0.5,6254.493522766511,1.3448872512922332,0.7761634920604527,0.01216811362570422,1.0,0.02550684388770788,0.0,1.11390067000752,0.0,0.08932446749610227,0.07314487629462194,0.5479799792497637,0.2913512648281226,1.312048229405093,0.6355038588772555,0.7996922227195377,0.0,0.0,,,0.053875952450285335,0.01626871164649204,0.10235330206885138,0.21955415420616992,,,
Scorpaeniformes-ATP8,BUSTEDS,9,56,0.204164859544181,1507.735448533942,1.3352535186693728,0.8423446220846967,0.081139582570804,0.9564147614346332,0.08145850779992879,0.03058856988759629,4.205720462529625,0.01299666867777049,0.0,0.09781623584552752,0.641656058044863,0.3523769956835397,1.407576643984008,0.5498067684709328,,,,1.0,44,,,,,7.110793169080125,0.028570042232187867,
Scorpaeniformes-ATP8,BUSTEDS-MH,9,56,0.2238346494158847,1514.846241703022,1.335146789080222,0.8425905563428626,0.08066395525413873,0.02221704868520659,0.08101912059535585,0.9647085408837099,4.176189425959546,0.01307441043108347,0.0,0.09781778591879083,0.643041465742726,0.3560494234330876,1.411827801007332,0.5461327906481216,0.0,0.0,0.0,1.0,44,0.010148683697105717,0.0008386450636055068,0.0018788549070622995,0.0056197598070349165,,,
Scorpaeniformes-COX1,BUSTEDS,9,518,4.330676062536121e-06,11656.15094710704,1.4141692671677348,0.8502598794922319,0.005037389348943856,0.9812024994113545,0.005585124202852085,0.017010797593057,508.7070502262777,0.001786702995588483,0.0472691553537697,0.04286069888436831,0.7646056965031656,0.7303687604314806,1.938214262161065,0.2267705406841511,,,,5.0,11|13|14|515|516,,,,,4.531585853979777,0.10374773753611848,
Scorpaeniformes-COX1,BUSTEDS-MH,9,518,0.002546302186952842,11660.68253296102,1.4142135623707066,0.8614325197070896,0.004395969464692413,0.7922306308225153,0.006863235877883084,0.2063812056576322,9999999171.59636,0.001388163519852538,2.835938340317323e-07,0.02906663858078601,0.7650191247320961,0.72056342096427,1.792368498076897,0.2503699404549439,0.484190998091046,0.0,0.0,4.0,11|14|515|516,3333332887.6304097,13881633.546008673,0.06450935469101138,0.06889493997885521,,,
Scorpaeniformes-ND1,BUSTEDS,9,326,0.3391627550917456,8915.351854826753,1.3988494691660376,1.2334504981570213,0.01638753867912229,0.9945518692338895,0.01668553922470543,0.004864063769339642,4.533326097708258,0.0005840669967708618,0.1216063680537713,0.1127478620163668,0.8670082305654538,0.8646032529779887,10.44956541700825,0.02264888500564459,,,,0.0,,,,,,4.643960040459206,0.09807919442956746,
Scorpaeniformes-ND1,BUSTEDS-MH,9,326,0.5,8919.995814867212,1.318158460315899,1.2241828285990621,0.01663739852745276,1.0,0.03617471992774098,0.0,1.111570474768374,0.0,0.1285373300929541,0.1088526328459401,0.8811357407644951,0.8693596952792223,10.0967407336347,0.0217876718748377,0.2246937630484767,0.0,0.0,,,1.147164887830417,0.0028867815425041676,0.12462771853725794,0.03185537141813864,,,
Scorpaeniformes-ND2,BUSTEDS,9,349,0.5,11077.18812147564,0.8881788881562025,1.1962493522103905,0.01811238950857751,0.9406977334597295,0.3578626519364688,0.05930226654027049,1.001560476231069,0.0,0.04196315982647837,0.05842610119441778,0.6434109119427318,0.8659705830159729,5.824788622619876,0.07560331578960938,,,,,,,,,,6.1758446752701275,0.04559659037957809,
Scorpaeniformes-ND2,BUSTEDS-MH,9,349,0.5,11083.36396615091,0.8879571467805609,1.1950608803607752,0.0182300247102368,0.9408591191062505,0.3582257200969004,0.05914088089374953,1.002327076006369,0.0,0.04226919876671308,0.05857548466980404,0.644821227129551,0.8657266933177783,5.803140708323096,0.07569782201241766,0.0,0.0,0.0,,,0.0004157677124635949,0.0001869431695329074,0.007788089474611398,0.003452909478159941,,,
Scorpaeniformes-ND3,BUSTEDS,9,117,0.3645818588766797,3435.448267149285,1.3450420385941397,0.9884934315106496,0.01334138797092287,0.7450916152460559,0.04414022685716934,0.2294564971445871,1.70098930286298,0.025451887609357,0.0,0.01831005671155084,0.2975686754243568,0.06213955610797108,1.067379480538302,0.9195503871804781,,,,0.0,,,,,,,,
Scorpaeniformes-ND3,BUSTEDS-MH,9,117,0.5,3434.697231834882,1.3463523376066118,0.7844131790699244,6.485397730199095e-08,0.0,0.03339116990700002,1.0,1.001562816070798,0.0,0.0,0.01841628198384901,0.6860092961166361,0.3610030833913814,1.212330013039556,0.6205806346247698,0.0,11.14253637461223,0.0,,,0.241172288953099,0.05984888562104565,0.17779705106451113,0.22809951796448957,0.7510353144029978,0.6869335906165084,
Scorpaeniformes-ND4,BUSTEDS,9,461,0.5,13411.49368818146,0.8195607577830102,1.2785543208720405,0.01306404769386254,0.9497293876029247,0.4636592200368628,0.04752186296228612,1.0,0.002748749434789185,0.208413946875891,0.2536801981415618,0.7219483544516918,0.7144618267915418,13.53899510513917,0.03185797506689637,,,,,,,,,,7.049951798440816,0.029452517189178854,
Scorpaeniformes-ND4,BUSTEDS-MH,9,461,0.5,13418.5436399799,1.2354659126503218,1.2586566242763506,0.01139284958698363,0.8549624522928169,0.08205143242233512,0.1266547310279728,1.0,0.01838281667921039,0.2178334076146762,0.2562058168368212,0.7500621237027207,0.7099036830293703,12.14847665643092,0.03389050013380846,0.0,0.0,0.0,,,0.1277596619071355,0.028520353653168424,0.4760172262326879,0.09114460840659636,,,
Scorpaeniformes-ND4L,BUSTEDS,9,99,0.5,2545.174647418431,1.3182589971013319,1.2299187190115037,0.02333741462244505,0.800680999320498,0.02403913028291189,0.1859951597546978,1.0,0.01332384092480428,0.2587809973600486,0.4419269655627544,0.8679640960183477,0.5211907773174913,11.74718824276719,0.03688225711975429,,,,,,,,,,5.775865538345897,0.0556912203042116,4
Scorpaeniformes-ND4L,BUSTEDS-MH,9,99,0.5,2550.950512956777,1.360663653428073,1.1562131225530112,0.0005643756388012811,0.0,0.02853766084756984,1.0,1.116712565109549,0.0,0.3122864468843847,0.4594757729454282,1.035981153376272,0.5059673551416808,9.617169636324073,0.03455687191289102,0.396350055206493,3.62371070875884,0.0,,,0.047994711552616934,0.017944052926585685,0.7838470377751261,0.2165318853995135,,,
Scorpaeniformes-ND5,BUSTEDS,9,613,0.5,17584.25504376223,1.264823992162636,0.8101637310990086,0.0,0.8284140284697293,0.2414147019544803,0.1715859715302707,3.117704537981539,0.0,0.05563190708974339,0.04218902789524847,0.6290500036256962,0.4914887909460872,1.476408255945789,0.4663221811586643,,,,,,,,,,6.0994172014979995,0.047372726757138564,
Scorpaeniformes-ND5,BUSTEDS-MH,9,613,0.5,17590.35446096373,1.0346221274899534,0.8107133851932898,0.0,0.8260614066952119,0.2376547041212186,0.1739385933047881,1.002328832901226,0.0,0.05588973412205651,0.0422665390397582,0.6311099847451769,0.4967120119539458,1.484004324654457,0.461021449006296,0.0,0.0,0.0,,,0.7063785676378582,0.0012042745129040018,0.003304625620153946,0.009050252065942233,,,
Scorpaeniformes-ND6,BUSTEDS,9,174,0.008649942075722061,5274.065340248341,1.4127644297691204,1.1278873549714303,0.02487347851933348,0.9505897932353702,0.02489428839564726,0.04643165929343768,72.80303819269271,0.002978547471192139,0.165532900681189,0.235070662453379,0.6296827973826622,0.6554792805512202,5.009993228219318,0.1094500569954008,,,,1.0,51,,,,,6.2787262396814185,0.04331037263715706,
Scorpaeniformes-ND6,BUSTEDS-MH,9,174,0.03004432386638717,5280.344066488023,1.4125780179153276,1.1251670667347706,0.02508586698360882,0.9687858482583648,0.025176412062393,0.02840322802027146,65.1405030840073,0.002810923721363703,0.1694484344849053,0.2370966646356208,0.6379815564772986,0.6552194659939347,5.031453733734183,0.1076838693704444,0.0,0.1145239763939713,0.0,1.0,51,2.5543432069388086,0.03395144601202467,0.01122493280440586,0.017308457468738322,,,
Stephanoberyciformes-ATP6,BUSTEDS,14,232,0.496472206643759,6929.872574174587,0.8089796930690553,0.7469766013231129,0.006583052599152029,0.9108505858029321,0.5623338095321682,0.05977274984952392,1.126338504737656,0.02937666434754398,0.07797652821517563,0.01964451490525922,0.7094432439993329,0.5590634745578063,1.428568235059432,0.4212920105369345,,,,0.0,,,,,,6.251764588062542,0.043898185425284696,
Stephanoberyciformes-ATP6,BUSTEDS-MH,14,232,0.5,6936.124338762649,0.8343475794993933,0.7612487786788654,0.01031578691159228,0.9327057722943416,0.4459151355411805,0.001811209432315435,1.0,0.06548301827334306,0.07464045026109387,0.01949552028430843,0.7308115767177017,0.6209650212204111,1.515094954036667,0.3595394584952805,0.0,0.0,0.0,,,0.08216330434702795,0.03518921288879126,0.03707704321656184,0.08630658586416409,,,
Stephanoberyciformes-COX2,BUSTEDS,14,235,0.5,6414.749644078569,0.9761163451709223,0.9468760333124846,0.009010739834924503,0.8573256953927576,0.2781292079611179,0.1426743046072424,1.003027213994528,0.0,0.0,0.04338773790816844,0.4991751053775015,0.4621348110033622,1.555811706530463,0.4944774510884694,,,,,,,,,,,,
