Gene,Method,Sequences,Codons,LRT p-value,cAIC,CV(omega),CV(alpha),w1,p1,w2,p2,w3,p3,SRV1,SRV_p1,SRV2,SRV_p2,SRV3,SRV_p3,DH_Rate,TH_Rate,TH_Rate_SI,NUM_ER_SITES,ER_SITES,ΔcAIC,RelativeSupport,WD_unweighted(omega),WD_weighted(omega),WD_unweighted(srv),WD_weighted(srv),ER_Sites_Intersection
Pectinoida-ND4L,BUSTEDS-MH,6,108,0.5,2596.2743732935,1.2951416341624966,0.5526952490180733,0.0,0.5779111968748691,0.06627539600766023,0.4220888031251309,1.096059010206229,0.0,0.2924190841218053,0.5558570998529833,1.833327400296836,0.0,1.885557048601203,0.4441429001470167,0.0,1.095422746929934,0.9015622202398258,,,0.7261091793789092,0.6955484626881183,0.0288237252360529,0.024669241493151958,2.8194698316547813,1.1722679479274243,
Pectinoida-ND5,BUSTEDS,6,633,0.0,17106.19184454296,1.4142122836209434,1.2512948310952114,0.0,0.1840856611341911,0.01304862401590809,0.7723158032161065,21646.32973552705,0.04359853564970243,0.0206096245044558,0.130599236126329,0.1579034147364131,0.4300956286520434,2.11560201746021,0.4393051352216276,,,,52.0,165|187|188|189|190|194|195|196|197|198|199|200|348|361|388|389|399|401|402|406|407|408|415|416|417|443|444|445|447|448|449|450|451|452|453|454|455|456|457|458|459|460|462|463|464|465|467|469|470|471|472|473,,,,,,,
Pectinoida-ND5,BUSTEDS-MH,6,633,0.0,17091.70561235702,1.414199313379475,1.1832043205384994,0.01290686237041693,0.9194802171704828,0.01396149139126897,0.03817664190320028,4000.001962031847,0.04234314092631694,0.04117443447799701,0.1451231070665888,0.2310548825988984,0.4477230277660557,2.187320624239865,0.4071538651673555,0.6010306126661694,0.0,0.0,52.0,165|187|188|189|190|194|195|196|197|198|199|200|348|361|388|389|399|401|402|406|407|408|415|416|417|443|444|445|447|448|449|450|451|452|453|454|455|456|457|458|459|460|462|463|464|465|467|469|470|471|472|473,14.486232185940025,0.0007150800289231085,5882.113864408318,774.3781282717847,0.055144961538560404,0.12457188101438371,
Pectinoida-ND6,BUSTEDS,6,190,0.2251286377859969,5637.821841087966,1.3373421142555417,0.5018185512671712,0.0,0.4557219557565458,0.06455461838631339,0.3572784305349181,1.699636446962863,0.1869996137085361,0.23600120478066,0.1169630537080033,1.101103972532862,0.7138220120984577,1.101583179377503,0.169214934193539,,,,0.0,,,,,,,,
Pectinoida-ND6,BUSTEDS-MH,6,190,0.4464257351102471,5634.958029355756,1.2766951040371386,0.6168908428134392,0.0,0.4653182388466431,0.1099653883878083,0.3808449833318968,1.555277600457227,0.1538367778214602,0.3923265971597675,0.3347390799559086,0.4005070286015014,0.007794457816923873,1.316494863863682,0.6574664622271675,0.0,0.0,3.73942116979037,0.0,,2.8638117322107064,0.23885326582812502,0.06325653883571031,0.09133369865045962,0.3572780069322157,0.319630987258623,
Phasmatodea-ATP6,BUSTEDS,9,226,0.5,7217.414303947353,1.3926614956286711,1.2812105056497698,0.002269641862130365,0.3884808281396909,0.00800272384377812,0.6073915399806598,1.0,0.004127631879649364,0.01692873074531464,0.0712256500934612,0.1390682432256904,0.5273388791252105,2.30537213575474,0.4014354707813283,,,,,,,,,,,,
Phasmatodea-ATP6,BUSTEDS-MH,9,226,0.5,7212.591152330093,1.387934283380867,1.256235045618724,0.006145818131572572,1.407435775906885e-07,0.006397760756634187,0.9981232227839821,1.0,0.001876636472440276,0.02092805506577301,0.0747213639394631,0.1673316087322989,0.531042622598241,2.307186507006146,0.394236013462296,0.03658377260594426,0.0,0.06144314678367545,,,4.8231516172600095,0.0896738743108527,0.0018270464521953798,0.004815130089578472,0.011359020359490978,0.03161143162435861,
Phasmatodea-ATP8,BUSTEDS,9,54,0.4386287921332377,1938.256861531877,1.4120436425876124,0.9723574664537828,0.002590834009109615,0.4958687185046451,0.00262738233741249,0.4957481619740384,5.096126279404713,0.008383119521316389,0.02655183935680346,0.31891633326133,1.177324689263324,0.6169434613298626,4.134527074828324,0.06414020540880741,,,,0.0,,3.557429327415093,0.16885504336192117,,,,,
Phasmatodea-ATP8,BUSTEDS-MH,9,54,0.5,1941.814290859292,1.401724043590711,1.2502665702562585,0.0005407816867606611,0.0,0.005979174737212509,1.0,1.099736537539926,0.0,0.06317175322939246,0.1197596693896362,0.06323761104989507,0.2323920317198989,1.509209264699787,0.6478482988904649,0.0,0.0,103.0583190445558,,,,,1.333930528862312,0.04601312865573131,1.2586749340715186,0.41083103492880024,
Phasmatodea-COX3,BUSTEDS,9,263,0.1859550119017183,7335.916563572429,1.4140804088959096,1.340554041658075,0.004000724157138417,0.9889066232189014,0.004026699242074538,0.006434496691624336,127.880007649092,0.004658880089474227,0.02587501673827512,0.2132691382870054,0.09731358520394118,0.5099352628373712,3.413558715046674,0.2767955988756234,,,,3.0,19|71|124,10.380176613957701,0.005571514789556991,,,,,
Phasmatodea-COX3,BUSTEDS-MH,9,263,0.1070324903291449,7346.296740186387,1.4127999805000595,0.9092075767174161,0.003869325610306758,0.6487943805809832,0.003874872402276057,0.3473901614773959,11.61374381100228,0.003815457941620927,0.0524277877077133,0.6760150989635206,1.383708642200365,0.1306759820261829,4.054342356572474,0.1933089190102965,0.0,0.0,0.2641427435186133,1.0,19,,,38.75551568782545,0.5515916335600092,0.6512438231638873,0.3804723293789077,
Phasmatodea-CYTB,BUSTEDS,9,378,0.5,10663.3833459861,1.1500231498746878,1.2865368738160134,0.003626886688798808,0.9668880158244897,0.1449797760931161,0.03311198417551031,1.001564278474794,0.0,0.05316419661091975,0.3354216290534967,0.1758111095713256,0.408673715090186,3.557255323146288,0.2559046558563173,,,,,,9.29675108901938,0.009577146949973393,,,,,
Phasmatodea-CYTB,BUSTEDS-MH,9,378,0.5,10672.68009707512,1.0150656786903307,0.8482383804738977,0.004222107620275796,0.976071766166168,0.2488248928400054,0.02392823383383203,1.002325026301542,0.0,0.0829678786422902,0.691257297242547,1.829755871125906,0.1661649590242654,4.479005785761291,0.1425777437331875,0.0,0.0,0.0,,,,,0.03506702850170474,0.004353025507365428,0.8684996354003179,0.45761822341266445,
Phasmatodea-ND1,BUSTEDS,9,323,0.5,8428.418508569508,1.3987026156772475,1.2806270770867763,0.003670291292999129,0.2048972169391955,0.00369549739477937,0.7800969574494057,1.0,0.0150058256113988,0.02178092542427403,0.2639744986880165,0.2182261169216217,0.4840265513163461,3.526297059431477,0.2519989499956374,,,,,,5.207228129211217,0.07400563318115402,,,,,
Phasmatodea-ND1,BUSTEDS-MH,9,323,0.5,8433.62573669872,1.3975942141989819,1.2769161293413063,0.003924706049710645,0.6309819065139265,0.003971593415658871,0.3542280700989702,1.0,0.01479002338710329,0.02374232470163556,0.2652432897748528,0.2231210119939209,0.4832402865124458,3.522161427272274,0.2515164237127013,0.0,0.0,0.7549807667387608,,,,,0.00017683692586367242,0.0004624776982879397,0.0036639755029545737,0.0057616159452606105,
Phasmatodea-ND2,BUSTEDS,9,339,0.5,11317.57420531327,1.4006816788353567,1.078094298715776,0.0,0.3179172989999406,0.009266930399058376,0.6820827010000594,1.441116818582905,0.0,0.07366340169956459,0.3972777500098896,1.173034862771486,0.5511547980733034,6.287131990039071,0.05156745191680696,,,,,,7.932890350328307,0.01894064427513516,,,,,
Phasmatodea-ND2,BUSTEDS-MH,9,339,0.5,11325.5070956636,1.399184590039029,1.2303922874840765,0.0,0.332188628789623,0.007617750457012976,0.667811371210377,1.065689673988408,0.0,0.01794290837974849,0.09991108299528657,0.1464539734715772,0.3436271590813714,1.703408595927373,0.556461757923342,0.0,0.0,0.02581300001000575,,,,,0.12569210817884746,0.0012335925383329847,1.8886749255771411,0.5788563352875348,
Phasmatodea-ND3,BUSTEDS,9,118,0.4726508302396751,3774.042835080842,1.409411189778379,0.6905592616084026,0.0,0.3251063068825759,0.006141437466368105,0.6724609713112131,2.705133723784766,0.002432721806211039,0.0341568031827203,0.543912840925534,2.058747205823486,0.0,2.151829220834771,0.456087159074466,,,,0.0,,,,,,,,
Phasmatodea-ND3,BUSTEDS-MH,9,118,0.4924370136887636,3773.728751051704,1.4083762417719135,1.377017741043479,0.0,0.2715767165214277,0.005790745626285291,0.7260186917824656,2.097149254244912,0.002404591696106634,0.0,0.01822118404271663,0.0385361409942651,0.5259375963026239,2.149284339351611,0.4558412196546594,0.0,0.0,0.194952059420799,0.0,,0.31408402913803,0.85466814954938,0.20277838712664556,0.0020836900386760906,0.6856375831650338,0.004604362700401195,
Phasmatodea-ND4,BUSTEDS,9,444,0.01217800913208816,13071.22670694107,1.41338167220907,1.3278331617808024,0.0,0.500812686519066,0.005301038947957092,0.4890294468745646,13.51102481854402,0.01015786660636941,0.002206628641554987,0.0889883396092402,0.1131335178681423,0.5628087618984281,2.688464411737477,0.3482028984923317,,,,1.0,343,,,,,,,
Phasmatodea-ND4,BUSTEDS-MH,9,444,0.04777823601027409,13055.54910557576,1.4133208592444741,1.3186621522171547,0.0,0.4661466445004089,0.005031873483902354,0.5245637806589241,11.95089325487223,0.009289574840667046,0.002592056368600984,0.09304003492350953,0.1259887169592703,0.5621293784523865,2.693893499770185,0.3448305866241039,0.0,0.0,9.95625295482943,0.0,,15.677601365310693,0.0003941414579961189,0.5201335763786145,0.026526166359475762,0.006223238283627233,0.01817869503827153,
Phasmatodea-ND4L,BUSTEDS,9,97,0.5,2666.85734079672,1.3969292199623968,1.2274999660787032,0.0,0.1489740528887094,0.008253863392950221,0.8510259471112906,1.002655648584872,0.0,0.02941227611968111,0.2138355998856475,0.2916311296255045,0.5289469217561131,3.263593226037032,0.2572174783582394,,,,,,7.157262802628793,0.027913875017613873,,,,,
Phasmatodea-ND4L,BUSTEDS-MH,9,97,0.5,2674.014603599349,1.29566521381913,1.2186115770867496,0.007053786872798666,1.0,0.05831773837566229,0.0,1.093315960938069,0.0,0.03236090925720175,0.2215183611935774,0.303608183191139,0.5211110472135824,3.242864233104095,0.2573705915928402,0.0,0.0,0.1167982418642994,,,,,0.04925932473623586,0.0020721274758219916,0.011884893212030661,0.01464754101692002,
Phasmatodea-ND5,BUSTEDS,9,576,0.5,17051.51149092697,1.3745106939108458,1.310100177137248,0.0009683129441794706,0.6573880766838267,0.01818097981994233,0.3350603731179347,1.0,0.007551550198238631,0.01481438417425486,0.1680392077072375,0.1279309937121302,0.4909924037235115,2.741302384157509,0.3409683885692509,,,,,,,,,,,,
Phasmatodea-ND5,BUSTEDS-MH,9,576,0.5,17023.89587451306,1.3777481909487177,1.3060789736950882,0.001019440106375939,0.6684685291274424,0.01653292185423382,0.3258327728741282,1.0,0.005698697998429461,0.01355037907456196,0.1616127329759253,0.1315711691335107,0.4895237926621293,2.675553438756588,0.3488634743619453,0.0,0.0,0.88286015447118,,,27.615616413910175,1.0077320904201474e-06,0.0005663950426349919,0.0025799248396571944,0.02355104197399821,0.04524518256427297,
Phasmatodea-ND6,BUSTEDS,9,161,0.5,5211.263392377969,1.3612697882243663,1.2756077443397444,0.00446771983934005,0.8027640531926845,0.02124173163752042,0.1972359468073155,1.001551409429588,0.0,0.003818485369236299,0.05352097856590028,0.1418774614462652,0.492227112780906,2.047233440289214,0.4542519086531936,,,,,,3.863241370815558,0.1449131494381037,,,,,
Phasmatodea-ND6,BUSTEDS-MH,9,161,0.5,5215.126633748784,1.355084099294771,1.2630176207418278,0.006174498400343334,0.8568132945066443,0.02263519654117851,0.1431867054933557,1.00230306557311,0.0,0.004639359386079897,0.05368763439590116,0.1556539722472177,0.4958528114650588,2.04806281837725,0.45045955413904,0.0,0.1338740266292825,0.4578457168863669,,,,,0.0012839665360610932,0.0023840386494786924,0.005142254301944016,0.014392822928631846,
Rhabditida-ATP6,BUSTEDS,24,204,0.4100332924563811,13377.92134251702,1.3951184325643522,1.1861841539415456,0.0007022361687096965,0.5487130735507638,0.01627697518030183,0.4469962780463383,1.865651536092626,0.004290648402897872,0.06165005495964763,0.2707620191937354,0.3723969841906752,0.5042792614998525,3.536272934501008,0.2249587193064122,,,,0.0,,,,,,,,
Rhabditida-ATP6,BUSTEDS-MH,24,204,0.250759370714469,13344.73442176552,1.4142042079286408,1.209599845053157,4.648266402602533e-05,0.3411061525121097,0.009843532663340628,0.6579742719425794,2242.760177057292,0.0009195755453108507,0.04493274621910787,0.1723624949650932,0.2781587122379765,0.5452289069490169,2.976520951633809,0.2824085980858899,0.1084579198488854,2.302457363862022,0.0,1.0,80,33.1869207514992,6.216582809254448e-08,746.9672049057403,2.0719250721141633,0.22356918785347918,0.3418219102478205,
Rhabditida-COX1,BUSTEDS,24,530,0.05443417482501617,25380.52728164022,1.384178503814298,1.3799636877278063,0.0006176532087186244,0.9528862245298162,0.09562714518392477,0.04596187432519649,6.677304118798443,0.001151901144987312,0.02407468891741702,0.09286954959440326,0.1324791687931717,0.8136517330041994,9.520587294609058,0.09347871740139733,,,,1.0,489,,,,,,,
Rhabditida-COX1,BUSTEDS-MH,24,530,0.1923117387938604,25359.1576065081,1.3803899227481051,1.361333081408154,0.001005481021323435,0.9618708546152912,0.1109384861244229,0.03713884900479406,6.881094214905725,0.0009902963799147152,0.0351156494954562,0.0952198415926706,0.1878165173575994,0.8075758451648793,8.692826300506391,0.09720431324245005,0.0,0.0,0.04024342758757216,1.0,489,21.36967513212221,2.288937872664805e-05,0.07316308828679494,0.003048836194174349,0.29804643441504447,0.1552137374879029,
Rhabditida-COX2,BUSTEDS,24,234,0.5,12446.22504246165,1.4092813778160689,1.3205424355507838,0.0,0.6324901580094652,0.004353937461881239,0.3668535397300097,1.867170832010134,0.0006563022605251549,0.01545335375353256,0.1299071610507624,0.1831859115613902,0.6644718520781321,4.261581612311984,0.2056209868711056,,,,0.0,,,,,,,,
Rhabditida-COX2,BUSTEDS-MH,24,234,0.3123359549163028,12435.7760397249,1.4136285160941142,1.314997345583684,0.0,0.6132198895205178,0.003998414342920142,0.3863879913307431,14.49285917721759,0.0003921191487390814,0.01605154795876122,0.1407533974074024,0.1943902106634444,0.6543125434928684,4.247945611120695,0.2049340590997292,0.04025091517234592,0.0,0.01114873618178632,0.0,,10.449002736750117,0.0053830434465204436,4.208681289442139,0.005650468285825672,0.008479498166190563,0.014802253220532005,
Rhabditida-COX3,BUSTEDS,24,262,0.5,13587.16901193093,1.1763727966742905,1.2957608141379007,0.002211555265463701,0.9706364009113354,0.1288841981218398,0.02862092813573889,1.0,0.0007426709529257049,0.1025707011082358,0.3181694941123492,0.2316805253777444,0.5321191674603941,5.638073191410171,0.1497113384272567,,,,,,,,,,,,
Rhabditida-COX3,BUSTEDS-MH,24,262,0.5,13570.37438997436,1.3947239420510247,1.2589822297382185,0.0,0.5591056026939797,0.009294586919912376,0.4381755528995422,1.0,0.002718844406478115,0.1232019144557563,0.3587557639158263,0.2867628857039528,0.4833002582772954,5.174037261095762,0.1579439778068782,0.02269642654013009,0.1135332398911855,0.0,,,16.794621956569245,0.000225472811015422,0.0406003888224637,0.00905929038579723,0.1799165013293792,0.14774836475298736,
Rhabditida-CYTB,BUSTEDS,24,374,0.5,24540.33994487831,1.398408115363606,0.9622415617955259,1.517925499780355e-05,0.4199133258596839,0.007505695905281806,0.5722832699904101,1.0,0.007803404149905996,0.09206524939108555,0.6969161895505962,1.655345704692962,0.2006312643468717,5.892719688356347,0.1024525461025321,,,,,,20.095624063429568,4.3280341554611226e-05,,,,,
Rhabditida-CYTB,BUSTEDS-MH,24,374,0.5,24560.43556894174,1.3964710524097341,0.9122108004328545,0.0,0.3379307716405547,0.01299027209586248,0.6599612982785321,1.536849719931337,0.002107930080913173,0.1772960748828712,0.7114718566225419,1.651588573402414,0.182450225535943,5.397222498057661,0.1060779178415151,0.1725650544701842,0.7691227965886535,0.0,0.0,,,,0.18078315845897183,0.010960721971230577,0.19482838236033975,0.14592887302281593,
Rhabditida-ND1,BUSTEDS,24,327,0.2671932361442759,20208.08883156542,1.4067448850849984,0.9421607104332818,0.0,0.5050265890388723,0.006307258185438123,0.486952853358629,1.783549876985421,0.008020557602498658,0.05015739092947542,0.5691731025238977,1.327710884286005,0.2973502060441409,4.320279825595017,0.1334766914319614,,,,0.0,,,,,,,,
Rhabditida-ND1,BUSTEDS-MH,24,327,0.5,20191.07039142795,1.2895027178339624,1.2713767610582638,0.003209985912570384,0.9736277860053705,0.2646569106609046,0.02344667165107304,4.217396057594856,0.002925542343556486,0.03555068828131362,0.2159684409487664,0.1680576869182501,0.4565747453620584,2.796067265637904,0.3274568136891752,0.1148963423351136,0.0,0.0,0.0,,17.018440137468133,0.00020160099853392449,0.8984686063324907,0.022672760681140845,0.8994908199910101,0.6529497690322484,
Rhabditida-ND2,BUSTEDS,24,288,0.5,23287.36174246294,1.403136397842952,1.0644062609393645,0.0003488019606720345,0.4970483306486252,0.01531489485710509,0.4991346211744487,2.980388056021329,0.003817048176925999,0.06251827126910964,0.284656148561278,0.4564627831478592,0.39836506435319,2.524979576902495,0.3169787870855321,,,,0.0,,,,,,,,
Rhabditida-ND2,BUSTEDS-MH,24,288,0.2877424837235639,23258.43808118211,1.4058483587925317,1.0411581717553129,0.000823919036258471,0.488197216771783,0.02100181777422259,0.510473800676393,5.508237147646756,0.001328982551823967,0.07826075768446475,0.2857043178096323,0.4866108449057183,0.407898494005342,2.542950010168744,0.3063971881850256,0.172568311084411,0.0,1.193369808460367,0.0,,28.923661280830856,5.239704012340013e-07,0.8446703772060439,0.013975907651888561,0.021286993813154305,0.04393124013215982,
Rhabditida-ND3,BUSTEDS,24,115,0.5,7914.865462453646,1.3804224787348764,0.9763708468229516,0.001495118068874725,0.8314940940819818,0.01663380275629103,0.1685059059180182,1.116712565109549,0.0,0.07588299398955912,0.5528144100976544,1.121808307913262,0.3011623402734245,4.24729879432195,0.1460232496289211,,,,,,,,,,,,
Rhabditida-ND3,BUSTEDS-MH,24,115,0.5,7903.131767476596,1.4049572761237656,1.0097065469821245,0.0,0.4601859071608813,0.005628830080575093,0.5398140928391187,1.2829469152191,0.0,0.06115107114641048,0.507105322377489,0.815169481620549,0.279789268732054,3.476750294865219,0.2131054088904571,0.0,0.0,0.8276910086482278,,,11.733694977049709,0.002831786516667154,0.05957814695138053,0.004077316267480729,0.36397308286419766,0.38353340866769436,
Rhabditida-ND4,BUSTEDS,24,412,0.5,28935.55458870969,1.4067760131160194,1.0198214108122063,0.0001331024458464636,0.6436080125131242,0.003387990421133554,0.3558500640712807,1.0,0.000541923415595118,0.04833380780649395,0.4542367296827509,0.7667243976245685,0.3278266911619985,3.334420911437514,0.2179365791552507,,,,,,,,,,,,
Rhabditida-ND4,BUSTEDS-MH,24,412,0.5,28876.69813603525,1.4085870151509539,1.0106403569939204,0.0001191862071493053,0.6026961714593211,0.002547606984992172,0.3973038285406789,1.002211989299826,0.0,0.04910654468219969,0.4583208667529082,0.8349309042522419,0.3446497255567187,3.500668996338641,0.1970294076903732,0.01106892792432547,0.822302124564021,0.0,,,58.856452674437605,1.6576150819423914e-13,0.0010220963248881876,0.000946762397024673,0.07840910946816873,0.11037623166075823,
Rhabditida-ND4L,BUSTEDS,24,80,0.4999119635146375,4792.214187364645,1.3666674907460896,1.2437895340741398,0.003459821824598172,0.8185416769865348,0.06195935200816502,0.1812275221636063,2.839731929232162,0.000230800849858914,0.002715733978028934,0.02075648449902643,0.1735055861986859,0.5169732439789232,1.969077271975867,0.4622702715220504,,,,0.0,,,,,,,,
Rhabditida-ND4L,BUSTEDS-MH,24,80,0.4971246834804867,4786.99099930752,1.34013768724809,1.2287936241619573,0.004709136776029958,0.8065924370225075,0.0615700129883909,0.1918215673009443,1.818805103067364,0.001585995676548242,0.003508291674610592,0.02036423209256898,0.1990957632616945,0.5470049641317886,2.059544021637465,0.4326308037756424,0.0,0.0,1.976025894808344,0.0,,5.223188057125299,0.07341742097329354,0.3408551600453346,0.0043885909777147064,0.03894982814039612,0.10492261967854437,
Rhabditida-ND5,BUSTEDS,24,531,0.5,37792.33751675839,1.3991853697860037,1.0333068275118862,0.0001991774914407652,0.5447951676832191,0.006947232951227377,0.4514976982641601,1.0,0.003707134052620759,0.05153312576650898,0.4965181668579992,0.8156415047894062,0.3091844100800407,3.717132311819324,0.1942974230619601,,,,,,,,,,,,315|358|149|392
Rhabditida-ND5,BUSTEDS-MH,24,531,0.5,37715.64442836169,1.3981070371070021,1.0045605841930012,0.0,0.4333395578763805,0.007665638494742564,0.564156866375917,1.0,0.002503575747702508,0.06798900297990404,0.5015007103273569,0.8535639720360741,0.301654970803205,3.598893052726597,0.1968443188694382,0.09429880171119734,0.0,0.0,,,76.69308839669975,2.2197673265895154e-17,0.00030586101165198433,0.0024371811616645724,0.05753920118426327,0.0533975888734244,
Rhabditida-ND6,BUSTEDS,24,153,0.5,12242.15434437976,1.3849994458740593,0.9334503637001311,0.0007083370020604481,0.6030338496471628,0.01572971341609373,0.3940738591733777,1.173661144398936,0.002892291179459517,0.08353880245957972,0.4738184748851271,0.918499089646909,0.3106722976172273,3.132420626825875,0.2155092274976457,,,,0.0,,,,,,,,
Rhabditida-ND6,BUSTEDS-MH,24,153,0.5,12230.61770620977,1.3818309297905438,0.9378388456966266,0.0005583370398797418,0.5833336248028098,0.01499696393031661,0.4160650984982421,1.0,0.0006012766989480885,0.08566527393556594,0.4728388881873297,0.9288127647249351,0.3217294195152346,3.21599714286634,0.2054316922974357,0.052908387583608,0.0,0.0,,,11.536638169989601,0.0031250059712524918,0.05818129794896461,0.003416681417673706,0.0320055541981591,0.04441387159556318,
Teuthida-ATP6,BUSTEDS,8,236,0.5,5567.241263443465,1.4005159956941327,1.3948785343977854,0.0008252003423249561,0.9131747653192221,0.005679808981850832,0.07154311406115323,1.0,0.01528212061962463,0.001323138506877193,0.05530249595151366,0.09852045873411186,0.8601960521254396,10.83034547518593,0.08450145192304669,,,,,,36.35998332929921,1.272125443682677e-08,,,,,
Teuthida-ATP6,BUSTEDS-MH,8,236,0.5,5603.601246772764,1.3765114173742996,0.6999464426607811,0.001324923697939987,0.9247776525416813,0.01920376328937291,0.06340556704282937,1.130509354358757,0.0118167804154893,0.1014890392168094,0.8896335799432384,7.017016039381879,0.0,8.242651544271205,0.1103664200567616,0.02530094577214249,0.0,0.0,0.0,,,,0.04817767734063137,0.006258485903515968,3.2021184707574744,0.4373277885895003,
Teuthida-ATP8,BUSTEDS,8,52,0.001647574475606206,1264.026315886415,1.4047787489244397,1.2076437866505976,0.003344765544566523,0.9620839491249566,0.9975533162614693,0.0,223.7918713138309,0.03791605087504335,0.0,0.09329869581138127,0.5240423457653337,0.7809874849965766,4.699001988370259,0.1257138191920422,,,,8.0,20|21|22|34|36|44|45|46,26.561653452205064,1.7069084868535125e-06,,,,,
Teuthida-ATP8,BUSTEDS-MH,8,52,0.5,1290.58796933862,1.4142135623730951,1.3800489127888682,0.0,0.1972323747306626,0.0,0.6746396200767962,1.0,0.1281280051925412,0.0,0.08729885228107377,0.06393699756882595,0.6665578305501657,3.889531938631641,0.2461433171687606,0.0,0.0,4.511223310544361,,,,,74.59758979854566,8.540214351169817,0.4231917993117087,0.8113756681919403,
Teuthida-COX1,BUSTEDS,8,513,0.3459013896361746,11341.4769879352,1.4128257723359163,1.3681605651852755,0.0007453221730940814,0.7875317308397414,0.0007638049896621509,0.2065763758566362,2.305282236801117,0.005891893303622394,0.04837143284206478,0.1997354177273194,0.2419196564215178,0.7380481224673666,13.04783599043728,0.06221645980531396,,,,0.0,,20.20650446199943,4.094617203637963e-05,,,,,84|100|1
Teuthida-COX1,BUSTEDS-MH,8,513,0.5,11361.6834923972,1.157856383208154,1.0218724923671758,0.0,0.9578414419811115,0.1439876217391635,0.04215855801888846,1.00155638153128,0.0,0.0,0.01926081492529441,0.3338116172303716,0.3156131125516444,1.345075337501531,0.6651260725230612,0.0,0.0,0.0,,,,,0.48256499806414416,0.01864541567910124,3.9476746821955566,1.458072021980458,
Teuthida-COX2,BUSTEDS,8,244,0.5,5037.864159193201,1.4009578726560339,1.348372816644863,0.0,0.5960276455992871,0.006912151671987735,0.4039723544007129,1.097498742593263,0.0,8.775672797970182e-05,0.06724218295037605,0.2394571698037704,0.8245251164542887,7.415093994821411,0.1082327005953352,,,,,,6.247240400865849,0.04399759962923902,,,,,
Teuthida-COX2,BUSTEDS-MH,8,244,0.5,5044.111399594067,1.3996234809284869,1.3481854526520587,0.0,0.5982282425117527,0.006948442481859486,0.4017717574882473,1.001559891272419,0.0,7.97262464844045e-05,0.0671520010506201,0.2392859344871491,0.8241828366244041,7.387641713286797,0.1086651623249758,0.0,0.0,0.0,,,,,0.031991714043571894,2.9791482090715296e-05,0.009210515777576754,0.0062257751951070705,
Teuthida-COX3,BUSTEDS,8,260,0.4993786406186362,6456.33744874656,1.4004112183177984,1.3491332316466818,0.003422856740910583,0.006940811199302776,0.00343625574330343,0.9900139346697543,1.047336805399468,0.003045254130942932,0.0,0.01549012641565903,0.2140679669373887,0.8629548921734902,6.706997863939217,0.1215549814108508,,,,0.0,,6.2672608960183425,0.04355936981803992,,,,,
Teuthida-COX3,BUSTEDS-MH,8,260,0.4960911747262833,6462.604709642578,1.4002365520496158,1.3446448905182409,0.003773303968786156,0.9942370757160944,0.003784444981888948,0.003026489375285134,1.139497749441012,0.002736434908620434,0.0,0.01544667626699418,0.2305347115080578,0.8657603653965643,6.73787567156372,0.1187929583364416,0.0,0.0,0.0,0.0,,,,0.030953193502668317,0.0009106065584100671,0.015781517398390586,0.03577628133515162,
Teuthida-CYTB,BUSTEDS,8,382,0.5,8005.958202258682,1.400561258316405,1.3231915081237824,0.003204123299470524,0.02230870288357988,0.003273323029174817,0.974644747682077,1.0,0.003046549434343142,0.005932727742311054,0.06573734875419751,0.3925612428226296,0.8588752134304317,8.787258145261845,0.07538743781537087,,,,,,0.5444562527636663,0.7616804818563385,,,,,
Teuthida-CYTB,BUSTEDS-MH,8,382,0.1452363781886423,8006.502658511446,1.414213562371554,1.3118035019766023,0.003627608996092866,0.7168925707146522,0.00363589045443684,0.2821127085065082,9999999171.59636,0.0009947207788396353,0.01093104345380158,0.07671833318000171,0.4664879922007288,0.858879210323824,9.29319443327367,0.06440245649617445,0.0,4.146471025129859,0.0,1.0,371,,,3333333056.865715,9947206.96577304,0.19495378436713803,0.1911883599367785,
Teuthida-ND1,BUSTEDS,8,315,0.5,7458.947755177255,1.3440975428513056,1.3218814221951787,0.00178248947971519,0.9794881782971566,0.03270470728572336,0.02051182170284338,1.001557258964834,0.0,0.04233017888248969,0.2732939009061756,0.2622649414616649,0.6018175939661498,6.650698263910599,0.1248885051276747,,,,,,7.226683746463095,0.026961593914402195,,,,,
Teuthida-ND1,BUSTEDS-MH,8,315,0.5,7466.174438923718,1.3373616368734582,1.3116355396726964,0.002266932272838398,1.0,0.03975300055247151,0.0,1.108932291002874,0.0,0.04589845758784794,0.2690876051683215,0.2858291456659816,0.6052186068394182,6.481308182731061,0.1256937879922603,0.0,0.0,0.2110659800020614,,,,,0.03830258936597045,0.0010988402030209948,0.06550752136307118,0.04230974804393592,
Teuthida-ND2,BUSTEDS,8,347,0.5,10267.93768374128,1.35047018834513,1.2817117455703742,0.003815856062073392,0.7474697152663242,0.02730845199546415,0.2491153260921952,1.0,0.003414958641480533,0.007727958820342782,0.04548108794757003,0.2286429238503534,0.7149226874562499,3.489981997202217,0.2395962245961801,,,,,,,,,,,,
Teuthida-ND2,BUSTEDS-MH,8,347,0.5,10260.31222293779,1.3362967880132528,1.2344753654540652,0.01132907213377787,1.0,0.03057194696205398,0.0,1.096530596179176,0.0,0.01073990817158752,0.03752809627179635,0.3007042142095437,0.7245130690645767,3.285159887757969,0.237958834663627,0.4835829855419169,0.0,0.0,,,7.625460803490569,0.02208778801384484,0.03576910240582345,0.012972880231543709,0.09329844971822766,0.1079226436213731,
